itemID|demandPrediction|simulationPrice
3208|0|3.89
3209|0|26.77
3210|0|2.27
3211|0|5.54
3212|0|34.24
3213|0|1.21
3214|0|34.81
3215|0|33.76
3216|0|0.97
3217|0|2.81
3218|0|11.52
3219|0|14.23
3220|0|4.39
3221|0|12.69
3222|0|1.86
3223|0|12.46
3224|14|14.38
3225|0|1.04
3226|0|17.03
3227|0|2.19
3228|0|18.13
3229|0|7.04
3230|0|0.86
3231|0|3.51
3232|0|3.67
3233|0|10.32
3234|0|9.33
3235|0|9.19
3236|0|2.47
3237|0|3.92
3238|0|16.24
3239|0|9.01
3240|0|0.87
3241|0|6.12
3242|0|11.34
3243|0|3.81
3244|0|13.46
3245|0|1.02
3246|30|84.51
3247|3|7.79
3248|16|3.11
3249|2|11.91
3250|1|15.38
3251|0|0.8
3252|0|46.92
3253|0|7.03
3254|0|43.25
3255|0|2.35
3256|0|1.05
3257|0|1.03
3258|0|54.12
3259|0|2.66
3260|0|12.82
3261|0|14.11
3262|1|55.02
3263|0|3.47
3264|1|3.23
3265|0|8.46
3266|0|23.11
3267|0|22.18
3268|0|7.98
3269|0|5.82
3270|0|2.95
3271|0|1.79
3272|0|3.72
3273|14|21.74
3274|0|16.76
3275|0|8.63
3276|0|2.74
3277|0|4.95
3278|0|7.04
3279|16|85.23
3280|0|64.34
3281|0|70.48
3282|42|66.23
3283|0|68.67
3284|44|6.23
3285|10|7.87
3286|112|9.7
3287|0|14.8
3288|2|8.32
3289|0|19.71
3290|27|35.67
3291|3|5.8
3292|1|25.09
3293|66|5.32
3294|2|2.56
3295|3|3.5
3296|1|9.62
3297|1|45.02
3298|3|13.62
3299|150|18.39
3300|4|8.39
3301|28|27.67
3302|0|11.25
3303|4|2.26
3304|3|8.87
3305|9|14.93
3306|0|3.5
3307|14|34.35
3308|1|3.0
3309|130|3.78
3310|0|35.75
3311|0|12.51
3312|3|8.16
3313|5|19.62
3314|1|45.03
3315|0|5.09
3316|1|8.84
3317|14|14.35
3318|0|18.8
3319|4|11.08
3320|0|8.37
3321|5|18.39
3322|0|16.86
3323|5|1.33
3324|2|20.93
3325|0|16.98
3326|0|22.21
3327|11|29.44
3328|0|1.88
3329|2|58.9
3330|0|15.08
3331|2|12.1
3332|0|15.75
3333|3|1.97
3334|35|4.09
3335|0|3.13
3336|1|33.81
3337|7|8.16
3338|0|6.8
3339|40|3.15
3340|0|23.15
3341|33|23.25
3342|126|5.34
3343|1|7.98
3344|35|40.88
3345|1|3.11
3346|0|4.06
3347|29|7.23
3348|79|71.94
3349|82|20.16
3350|41|45.47
3351|127|91.65
3352|104|116.55
3353|6|33.82
3354|104|25.32
3355|34|29.11
3356|0|43.57
3357|53|8.49
3358|110|206.15
3359|77|33.83
3360|8|26.09
3361|55|155.14
3362|82|85.83
3363|77|29.51
3364|56|8.71
3365|0|89.34
3366|4|38.48
3367|1|13.87
3368|20|7.92
3369|105|78.69
3370|97|70.26
3371|76|112.14
3372|123|25.31
3373|3|35.4
3374|129|13.92
3375|140|33.2
3376|0|10.55
3377|0|20.44
3378|0|7.58
3379|1|5.81
3380|1|14.68
3381|0|8.21
3382|70|19.9
3383|1|37.16
3384|102|17.75
3385|0|12.82
3386|1|6.5
3387|0|64.19
3388|0|8.77
3389|0|15.6
3390|0|19.01
3391|0|7.48
3392|1|61.24
3393|1|15.09
3394|1|76.12
3395|52|43.14
3396|0|17.8
3397|0|6.57
3398|6|8.62
3399|0|35.61
3400|0|13.13
3401|0|16.85
3402|0|1.06
3403|0|4.72
3404|0|2.42
3405|5|2.78
3406|0|3.34
3407|0|0.38
3408|0|6.17
3409|0|0.38
3410|0|12.32
3411|0|7.98
3412|0|17.65
3413|5|5.14
3414|0|3.83
3415|0|101.23
3416|0|19.27
3417|0|3.84
3418|4|5.33
3419|5|2.46
3420|3|6.83
3421|0|21.61
3422|0|11.82
3423|1|16.89
3424|0|32.68
3425|1|51.3
3426|0|4.78
3427|0|19.74
3428|2|8.21
3429|0|35.08
3430|0|8.22
3431|0|14.03
3432|1|27.16
3433|1|62.32
3434|0|15.32
3435|0|19.67
3436|0|5.73
3437|0|8.09
3438|0|25.7
3439|0|36.34
3440|0|60.41
3441|57|36.39
3442|0|37.47
3443|0|4.65
3444|4|38.89
3445|0|90.8
3446|53|27.18
3447|0|16.73
3448|0|15.02
3449|0|13.02
3450|0|16.28
3451|0|5.96
3452|0|14.87
3453|0|1.17
3454|1|3.33
3455|0|96.16
3456|0|24.86
3457|0|52.53
3458|6|10.47
3459|0|0.99
3460|0|6.44
3461|0|16.44
3462|0|3.25
3463|2|4.72
3464|32|1.93
3465|1|8.62
3466|59|18.13
3467|26|3.66
3468|0|6.0
3469|0|9.24
3470|0|46.51
3471|83|6.82
3472|3|1.28
3473|0|9.38
3474|1|8.94
3475|0|7.35
3476|0|9.65
3477|0|4.25
3478|0|7.46
3479|2|30.27
3480|0|16.71
3481|1|31.05
3482|0|12.12
3483|2|43.3
3484|0|4.74
3485|2|4.91
3486|0|11.77
3487|1|7.82
3488|37|2.85
3489|0|39.53
3490|8|7.68
3491|1|13.75
3492|14|36.53
3493|34|30.7
3494|1|2.36
3495|1|5.4
3496|0|8.07
3497|1|74.36
3498|0|71.37
3499|1|57.27
3500|64|21.28
3501|1|1.84
3502|62|4.29
3503|0|19.98
3504|0|11.55
3505|0|17.06
3506|2|1.74
3507|1|28.12
3508|0|34.99
3509|40|1.94
3510|3|24.02
3511|5|2.79
3512|0|61.16
3513|1|30.64
3514|92|48.11
3515|102|18.19
3516|0|20.72
3517|2|12.5
3518|4|5.14
3519|0|46.37
3520|4|8.56
3521|3|8.66
3522|1|4.86
3523|145|24.05
3524|98|20.87
3525|81|7.85
3526|63|48.03
3527|10|18.5
3528|156|27.2
3529|1|11.34
3530|2|31.74
3531|0|40.27
3532|72|16.4
3533|1|13.1
3534|0|15.1
3535|3|40.47
3536|3|7.21
3537|1|17.38
3538|0|19.3
3539|5|24.83
3540|1|2.14
3541|2|13.19
3542|101|8.62
3543|1|36.14
3544|3|16.77
3545|3|29.49
3546|0|29.49
3547|1|30.26
3548|0|1.66
3549|7|19.67
3550|55|33.7
3551|3|43.62
3552|1|17.36
3553|2|25.61
3554|2|7.17
3555|2|3.42
3556|28|27.68
3557|0|11.79
3558|3|52.56
3559|0|66.39
3560|1|81.1
3561|1|71.3
3562|10|19.35
3563|3|5.7
3564|6|73.81
3565|3|31.84
3566|54|65.58
3567|0|25.04
3568|0|10.48
3569|0|8.6
3570|19|1.36
3571|0|11.5
3572|0|6.49
3573|0|4.27
3574|0|1.46
3575|1|1.05
3576|0|2.08
3577|0|4.91
3578|0|14.07
3579|0|7.97
3580|0|5.73
3581|1|4.4
3582|0|13.01
3583|1|12.65
3584|44|2.71
3585|42|8.2
3586|4|12.22
3587|0|23.04
3588|6|27.65
3589|2|61.12
3590|0|23.18
3591|4|15.08
3592|0|18.09
3593|91|8.17
3594|16|1.54
3595|0|4.72
3596|1|30.5
3597|0|25.86
3598|0|62.63
3599|37|22.71
3600|12|22.25
3601|0|25.86
3602|0|39.27
3603|0|17.17
3604|8|19.0
3605|30|3.73
3606|1|15.76
3607|43|18.94
3608|1|6.25
3609|0|10.03
3610|0|30.17
3611|0|30.12
3612|20|20.53
3613|0|19.25
3614|0|18.29
3615|0|28.96
3616|0|11.1
3617|1|16.54
3618|0|1.61
3619|0|7.57
3620|48|2.0
3621|1|57.02
3622|0|9.65
3623|14|4.98
3624|0|0.93
3625|79|68.43
3626|1|48.07
3627|70|81.6
3628|0|41.17
3629|1|1.57
3630|0|46.37
3631|90|10.43
3632|79|4.77
3633|41|8.51
3634|57|48.2
3635|79|5.36
3636|2|4.27
3637|2|3.02
3638|89|2.21
3639|126|8.51
3640|1|29.14
3641|79|26.65
3642|55|11.78
3643|103|41.24
3644|1|49.7
3645|162|15.96
3646|85|68.71
3647|253|36.9
3648|340|42.75
3649|127|4.08
3650|265|60.26
3651|318|43.63
3652|197|38.09
3653|175|75.94
3654|1|4.21
3655|292|93.29
3656|152|79.33
3657|39|57.14
3658|125|12.01
3659|128|7.82
3660|329|49.43
3661|3|32.82
3662|7|6.68
3663|49|29.92
3664|86|26.47
3665|29|6.06
3666|1|6.95
3667|94|2.65
3668|64|20.26
3669|103|34.02
3670|81|42.75
3671|70|3.65
3672|74|4.84
3673|6|17.84
3674|62|42.71
3675|70|7.99
3676|0|9.77
3677|1|11.55
3678|2|1.79
3679|23|6.17
3680|0|30.94
3681|2|20.02
3682|1|55.08
3683|0|28.95
3684|0|99.14
3685|0|4.86
3686|39|36.35
3687|22|42.45
3688|5|51.44
3689|38|9.52
3690|2|3.8
3691|1|12.98
3692|0|5.83
3693|1|0.97
3694|0|1.97
3695|124|10.7
3696|198|11.52
3697|109|52.51
3698|111|12.22
3699|117|9.24
3700|65|13.13
3701|93|6.28
3702|120|6.87
3703|4|44.04
3704|14|2.82
3705|121|23.25
3706|39|41.48
3707|5|21.63
3708|92|5.25
3709|4|39.8
3710|85|61.87
3711|76|37.66
3712|82|10.26
3713|76|15.38
3714|157|9.28
3715|101|9.46
3716|5|10.61
3717|83|63.28
3718|13|10.19
3719|54|5.42
3720|130|10.39
3721|6|6.82
3722|76|32.79
3723|143|60.65
3724|66|43.65
3725|133|24.9
3726|85|5.23
3727|103|96.93
3728|4|18.9
3729|1|3.97
3730|0|30.73
3731|0|74.48
3732|59|155.16
3733|155|90.8
3734|4|19.49
3735|0|69.81
3736|1|7.73
3737|0|3.21
3738|93|41.76
3739|10|12.09
3740|0|22.25
3741|0|14.36
3742|2|24.19
3743|3|22.53
3744|9|3.71
3745|2|49.41
3746|1|62.71
3747|3|6.29
3748|1|22.01
3749|2|51.52
3750|2|74.24
3751|4|51.67
3752|5|72.71
3753|5|49.17
3754|4|38.92
3755|2|30.67
3756|10|28.36
3757|0|55.6
3758|1|1.32
3759|2|5.12
3760|4|58.81
3761|2|39.77
3762|5|25.16
3763|8|15.57
3764|2|59.75
3765|4|7.87
3766|3|52.29
3767|6|27.22
3768|2|71.37
3769|1|14.67
3770|2|66.39
3771|0|5.04
3772|102|44.04
3773|7|17.94
3774|1|41.17
3775|153|21.14
3776|0|9.17
3777|0|54.5
3778|0|12.98
3779|16|19.37
3780|0|13.49
3781|2|25.82
3782|4|15.39
3783|3|2.96
3784|1|12.24
3785|2|75.89
3786|0|27.96
3787|73|27.21
3788|58|9.45
3789|122|19.67
3790|26|21.55
3791|1|73.92
3792|2|31.81
3793|73|7.49
3794|0|36.12
3795|3|4.47
3796|41|3.23
3797|77|4.15
3798|0|51.06
3799|3|34.08
3800|70|20.69
3801|2|58.45
3802|1|11.93
3803|1|29.2
3804|95|48.95
3805|107|18.77
3806|3|66.76
3807|103|14.42
3808|53|59.89
3809|2|8.31
3810|25|30.85
3811|0|22.22
3812|0|4.27
3813|0|8.47
3814|0|13.24
3815|0|3.43
3816|93|63.73
3817|64|27.58
3818|0|55.1
3819|0|16.47
3820|125|18.49
3821|95|1.68
3822|84|58.79
3823|3|79.91
3824|0|59.43
3825|58|14.86
3826|24|43.41
3827|0|34.34
3828|45|9.69
3829|0|29.21
3830|1|38.89
3831|0|62.41
3832|1|51.48
3833|1|3.14
3834|46|13.94
3835|47|21.71
3836|3|39.53
3837|0|18.94
3838|1|4.28
3839|0|71.3
3840|0|29.65
3841|18|5.55
3842|0|4.28
3843|41|15.61
3844|0|10.19
3845|21|9.63
3846|0|7.04
3847|154|31.36
3848|50|13.55
3849|0|87.42
3850|91|5.33
3851|3|1.58
3852|67|31.96
3853|0|19.31
3854|0|20.6
3855|1|0.84
3856|1|16.87
3857|50|6.55
3858|0|47.38
3859|3|41.59
3860|3|33.0
3861|6|43.8
3862|3|2.91
3863|7|19.65
3864|3|43.08
3865|32|0.93
3866|30|12.24
3867|0|46.02
3868|4|38.91
3869|2|23.51
3870|1|10.05
3871|9|38.69
3872|5|16.94
3873|0|10.08
3874|76|20.95
3875|2|34.82
3876|5|25.36
3877|5|19.53
3878|1|31.98
3879|3|5.08
3880|0|2.38
3881|3|22.02
3882|0|8.62
3883|5|17.9
3884|0|15.63
3885|0|15.23
3886|2|51.11
3887|69|12.7
3888|14|5.22
3889|5|7.54
3890|67|28.22
3891|3|9.41
3892|35|44.15
3893|102|37.78
3894|3|42.75
3895|37|18.66
3896|5|58.01
3897|23|3.93
3898|28|27.21
3899|33|26.31
3900|3|13.75
3901|62|28.9
3902|1|67.68
3903|4|58.87
3904|2|18.74
3905|2|60.73
3906|6|76.0
3907|44|23.91
3908|1|96.97
3909|3|16.85
3910|2|8.77
3911|1|12.32
3912|1|28.02
3913|0|34.77
3914|2|3.7
3915|2|27.21
3916|1|69.82
3917|4|84.78
3918|0|95.93
3919|3|24.16
3920|63|6.77
3921|1|6.35
3922|32|4.84
3923|3|57.21
3924|6|40.91
3925|3|4.15
3926|3|45.58
3927|2|34.13
3928|100|12.76
3929|106|68.92
3930|45|126.1
3931|130|57.02
3932|65|13.53
3933|79|62.8
3934|107|18.55
3935|107|33.14
3936|114|56.44
3937|136|8.54
3938|81|15.32
3939|5|6.81
3940|180|7.17
3941|2|50.36
3942|1|5.19
3943|2|76.77
3944|63|22.18
3945|53|37.94
3946|51|54.74
3947|67|62.52
3948|49|15.32
3949|31|12.7
3950|1|93.73
3951|142|68.62
3952|74|61.56
3953|146|8.48
3954|77|28.16
3955|0|38.86
3956|70|6.13
3957|156|25.28
3958|52|7.99
3959|103|11.52
3960|54|5.59
3961|140|29.37
3962|1|25.44
3963|125|4.72
3964|432|6.56
3965|403|3.84
3966|134|14.84
3967|277|13.92
3968|0|5.05
3969|0|6.46
3970|0|30.62
3971|2|13.73
3972|1|72.14
3973|0|79.43
3974|1|106.39
3975|0|75.21
3976|4|62.61
3977|3|10.93
3978|2|7.37
3979|5|10.5
3980|1|12.19
3981|1|3.31
3982|4|5.47
3983|2|91.19
3984|3|5.79
3985|3|78.83
3986|1|12.66
3987|0|107.75
3988|0|78.34
3989|0|66.48
3990|3|20.06
3991|0|3.93
3992|0|7.23
3993|0|6.53
3994|6|5.9
3995|3|6.56
3996|1|12.19
3997|0|7.15
3998|2|50.31
3999|53|35.76
4000|4|23.43
4001|2|32.87
4002|4|28.02
4003|38|63.8
4004|0|15.34
4005|2|4.15
4006|1|42.37
4007|46|2.37
4008|0|40.57
4009|88|45.16
4010|1|45.05
4011|3|3.82
4012|0|21.87
4013|0|24.49
4014|3|32.65
4015|103|4.63
4016|21|7.88
4017|23|4.18
4018|156|42.38
4019|136|8.22
4020|2|29.84
4021|156|7.31
4022|28|7.88
4023|1|22.15
4024|0|13.49
4025|2|3.31
4026|76|12.79
4027|1|4.48
4028|31|48.07
4029|4|3.22
4030|0|18.58
4031|1|26.38
4032|1|6.02
4033|21|9.91
4034|52|20.5
4035|71|4.72
4036|15|29.66
4037|93|15.2
4038|1|24.61
4039|108|41.73
4040|73|7.2
4041|5|48.49
4042|56|8.83
4043|41|2.77
4044|139|60.65
4045|86|61.96
4046|62|31.05
4047|33|5.23
4048|11|20.28
4049|38|15.74
4050|42|15.75
4051|1|21.87
4052|62|6.29
4053|51|9.17
4054|44|43.83
4055|65|25.36
4056|43|1.99
4057|4|3.49
4058|43|4.86
4059|6|15.7
4060|54|29.94
4061|6|53.95
4062|3|19.32
4063|5|11.18
4064|3|32.56
4065|158|45.93
4066|1|12.87
4067|54|6.53
4068|1|4.94
4069|2|69.99
4070|8|65.58
4071|3|14.7
4072|159|2.48
4073|1|5.7
4074|6|25.32
4075|0|2.29
4076|5|12.28
4077|1|58.81
4078|101|35.07
4079|1|25.44
4080|3|51.53
4081|0|7.13
4082|1|8.82
4083|9|12.82
4084|2|6.12
4085|84|40.22
4086|209|5.2
4087|7|1.74
4088|1|58.88
4089|0|11.21
4090|0|12.44
4091|1|2.51
4092|0|42.58
4093|0|2.66
4094|0|26.33
4095|0|18.38
4096|1|8.29
4097|0|17.61
4098|1|8.56
4099|0|10.04
4100|0|13.84
4101|0|47.2
4102|0|21.27
4103|0|50.33
4104|1|39.85
4105|1|21.18
4106|0|8.18
4107|0|16.54
4108|0|8.57
4109|0|2.51
4110|0|10.23
4111|0|48.39
4112|2|68.7
4113|0|32.51
4114|0|39.83
4115|0|36.07
4116|0|55.25
4117|0|54.97
4118|0|40.9
4119|1|11.22
4120|0|17.06
4121|10|30.57
4122|4|12.94
4123|501|4.06
4124|6|3.26
4125|209|14.72
4126|0|36.06
4127|0|14.81
4128|0|19.15
4129|0|48.07
4130|0|84.42
4131|0|28.08
4132|0|37.75
4133|0|4.99
4134|0|22.06
4135|0|58.43
4136|0|6.52
4137|0|16.92
4138|0|9.23
4139|0|62.76
4140|0|62.73
4141|0|20.7
4142|0|25.69
4143|0|82.57
4144|0|13.72
4145|0|18.11
4146|0|24.84
4147|0|52.02
4148|0|9.69
4149|0|63.09
4150|0|80.57
4151|0|13.25
4152|0|24.91
4153|11|48.7
4154|172|40.43
4155|67|23.22
4156|189|11.42
4157|155|72.24
4158|80|10.94
4159|126|8.49
4160|10|14.67
4161|152|38.37
4162|100|10.8
4163|150|51.67
4164|229|62.62
4165|104|49.17
4166|112|72.22
4167|156|55.11
4168|107|4.51
4169|250|4.92
4170|1|2.51
4171|124|16.85
4172|151|53.67
4173|202|2.65
4174|0|2.94
4175|0|36.58
4176|0|27.52
4177|0|42.7
4178|0|26.73
4179|0|23.43
4180|0|4.57
4181|225|44.57
4182|0|11.54
4183|0|6.98
4184|182|2.27
4185|0|5.95
4186|143|29.13
4187|0|6.91
4188|84|5.93
4189|0|26.13
4190|222|22.95
4191|95|9.17
4192|94|10.02
4193|0|25.16
4194|158|14.28
4195|0|27.93
4196|132|23.8
4197|163|15.57
4198|184|57.55
4199|117|25.65
4200|52|3.57
4201|0|8.98
4202|0|40.67
4203|0|15.42
4204|0|6.54
4205|0|11.6
4206|0|19.31
4207|1|17.25
4208|145|18.13
4209|7|3.11
4210|249|8.57
4211|0|4.91
4212|0|7.5
4213|1|6.3
4214|0|3.39
4215|0|4.97
4216|0|33.17
4217|0|45.05
4218|2|3.74
4219|25|14.1
4220|0|28.27
4221|3|33.34
4222|8|13.56
4223|2|1.31
4224|270|5.03
4225|36|31.27
4226|0|8.76
4227|10|1.5
4228|0|7.9
4229|3|18.18
4230|4|7.46
4231|308|4.34
4232|0|8.68
4233|1|11.57
4234|0|112.9
4235|199|34.49
4236|105|48.59
4237|151|35.18
4238|89|17.23
4239|205|10.85
4240|17|17.78
4241|12|14.57
4242|16|1.62
4243|2|17.54
4244|1|28.96
4245|620|15.51
4246|4|14.99
4247|8|7.57
4248|110|16.28
4249|196|27.8
4250|1|20.76
4251|1|3.34
4252|36|48.69
4253|79|21.78
4254|135|4.81
4255|37|16.16
4256|0|2.02
4257|0|2.12
4258|2|6.12
4259|1|38.43
4260|10|1.46
4261|310|4.67
4262|53|94.33
4263|20|56.69
4264|4|11.52
4265|0|28.85
4266|0|15.35
4267|1|6.15
4268|10|2.07
4269|3|4.91
4270|0|29.92
4271|0|19.53
4272|0|22.86
4273|0|15.05
4274|0|23.42
4275|0|21.08
4276|0|6.01
4277|4|13.66
4278|0|17.05
4279|0|26.97
4280|0|6.6
4281|0|11.55
4282|0|8.54
4283|0|3.13
4284|0|23.42
4285|0|7.31
4286|5|79.97
4287|7|13.18
4288|216|41.17
4289|205|33.45
4290|0|18.61
4291|8|3.69
4292|1|6.26
4293|21|3.07
4294|0|1.67
4295|1|28.03
4296|0|1.21
4297|17|9.17
4298|6|5.46
4299|0|10.02
4300|7|10.8
4301|0|6.74
4302|1|9.41
4303|148|2.37
4304|3|2.69
4305|0|51.05
4306|0|2.22
4307|1|6.69
4308|1|20.18
4309|19|5.18
4310|4|13.32
4311|5|15.34
4312|78|24.9
4313|16|65.5
4314|0|63.32
4315|104|2.82
4316|2|15.44
4317|3|33.42
4318|0|13.9
4319|42|87.66
4320|299|11.73
4321|14|4.09
4322|11|21.08
4323|0|70.6
4324|229|33.22
4325|44|2.52
4326|0|3.34
4327|0|11.63
4328|0|17.79
4329|0|156.17
4330|0|2.57
4331|28|1.18
4332|2|9.56
4333|46|13.69
4334|207|27.16
4335|0|50.3
4336|0|36.66
4337|0|4.79
4338|0|4.91
4339|70|2.36
4340|0|1.83
4341|2|6.69
4342|0|8.45
4343|4|34.62
4344|2|6.46
4345|1|2.69
4346|0|61.58
4347|0|19.06
4348|0|6.3
4349|0|2.02
4350|1|1.67
4351|3|52.62
4352|5|0.77
4353|0|50.49
4354|2|2.2
4355|0|99.89
4356|0|190.92
4357|0|8.39
4358|9|2.09
4359|0|7.32
4360|1|7.77
4361|0|66.7
4362|1|148.46
4363|0|7.22
4364|38|117.87
4365|133|23.64
4366|0|194.82
4367|10|45.98
4368|0|4.05
4369|0|2.72
4370|0|6.01
4371|0|1.81
4372|12|9.82
4373|9|9.58
4374|4|1.03
4375|2|16.09
4376|0|14.99
4377|0|23.56
4378|16|6.19
4379|2|10.93
4380|5|14.25
4381|0|2.39
4382|24|7.07
4383|1|1.41
4384|0|16.58
4385|0|28.71
4386|1|26.5
4387|0|22.05
4388|37|0.75
4389|5|1.29
4390|7|1.67
4391|0|5.28
4392|0|2.52
4393|0|5.43
4394|0|11.37
4395|0|19.98
4396|0|11.21
4397|0|44.33
4398|0|14.2
4399|104|1.64
4400|0|17.18
4401|2|54.68
4402|0|306.54
4403|0|83.72
4404|1|2.84
4405|6|23.17
4406|0|8.23
4407|1|96.06
4408|0|82.33
4409|0|64.01
4410|2|41.59
4411|149|37.86
4412|0|45.84
4413|0|16.58
4414|0|51.66
4415|0|5.76
4416|0|17.36
4417|0|12.44
4418|1|3.6
4419|21|57.59
4420|0|4.49
4421|0|12.04
4422|0|7.83
4423|1|1945.55
4424|0|9.63
4425|0|8.97
4426|31|317.38
4427|0|77.89
4428|56|4.09
4429|0|1.49
4430|58|160.6
4431|0|26.09
4432|1|72.85
4433|6|9.31
4434|1|18.24
4435|7|8.89
4436|46|5.65
4437|0|25.87
4438|0|26.56
4439|0|23.04
4440|0|19.53
4441|0|21.87
4442|0|55.7
4443|0|30.16
4444|0|37.01
4445|4|30.77
4446|0|8.24
4447|0|3.67
4448|0|26.33
4449|0|47.11
4450|0|4.38
4451|0|47.32
4452|2|47.65
4453|0|55.78
4454|2|10.16
4455|88|6.15
4456|109|7.97
4457|0|7.12
4458|4|8.4
4459|5|18.14
4460|4|13.24
4461|3|70.7
4462|4|80.04
4463|0|37.47
4464|2|18.2
4465|0|10.6
4466|0|17.11
4467|31|5.89
4468|21|222.36
4469|0|22.89
4470|7|47.79
4471|6|17.2
4472|0|100.43
4473|1|145.82
4474|526|9.72
4475|0|33.96
4476|0|260.26
4477|2|114.39
4478|0|37.88
4479|0|10.64
4480|0|1.61
4481|17|6.18
4482|5|0.62
4483|2|2.69
4484|0|10.22
4485|0|6.34
4486|0|6.69
4487|10|23.5
4488|17|3.15
4489|53|17.35
4490|0|3.5
4491|196|9.16
4492|3|42.67
4493|0|20.0
4494|1318|4.3
4495|0|12.59
4496|0|5.03
4497|146|13.18
4498|0|36.09
4499|0|46.9
4500|0|19.76
4501|0|53.11
4502|0|193.11
4503|0|149.46
4504|0|600.91
4505|0|950.4
4506|9|76.55
4507|0|1.15
4508|1|32.78
4509|86|4.35
4510|0|22.3
4511|0|1.92
4512|2|2.54
4513|169|26.96
4514|1|1.64
4515|0|2.26
4516|0|5.4
4517|0|1.91
4518|0|10.9
4519|0|13.66
4520|0|109.48
4521|0|4.01
4522|2|4.01
4523|0|147.02
4524|0|4.7
4525|0|32.44
4526|0|5.88
4527|0|64.05
4528|0|74.24
4529|0|23.18
4530|0|27.27
4531|0|31.73
4532|0|3.57
4533|0|10.49
4534|0|13.26
4535|0|41.17
4536|0|64.74
4537|2|76.33
4538|0|90.42
4539|4|3.4
4540|0|55.55
4541|0|305.87
4542|0|21.55
4543|0|57.61
4544|0|370.57
4545|3|282.68
4546|0|1.84
4547|0|25.87
4548|0|31.44
4549|2|3.82
4550|3|2.74
4551|2|2.09
4552|0|27.35
4553|152|1.36
4554|2|6.02
4555|30|18.54
4556|1670|13.78
4557|0|47.04
4558|0|2.18
4559|2|2.6
4560|2|0.39
4561|0|48.57
4562|0|33.28
4563|60|85.13
4564|0|323.35
4565|0|244.22
4566|0|21.92
4567|8|6.49
4568|16|22.53
4569|4|9.3
4570|3|10.31
4571|0|10.52
4572|11|1.62
4573|113|26.84
4574|27|60.73
4575|0|59.55
4576|0|24.96
4577|0|7.22
4578|0|5.37
4579|1|5.76
4580|5|1.61
4581|0|16.62
4582|0|1.15
4583|0|1.24
4584|0|48.15
4585|6|8.99
4586|4|36.88
4587|1|6.19
4588|0|1553.86
4589|1|23.83
4590|92|42.67
4591|2|70.71
4592|0|1.39
4593|0|1.31
4594|0|27.75
4595|0|79.73
4596|0|110.54
4597|0|401.26
4598|94|393.1
4599|0|45.17
4600|0|8.2
4601|6|4.47
4602|0|21.86
4603|0|4.18
4604|0|11.99
4605|0|25.99
4606|3|1.04
4607|4|2.59
4608|0|3.17
4609|15|20.61
4610|26|16.62
4611|0|61.44
4612|2|15.94
4613|0|127.96
4614|2|1.39
4615|1|3.2
4616|16|14.85
4617|4|5.09
4618|0|11.54
4619|4|1.43
4620|7|17.22
4621|58|2.86
4622|0|62.95
4623|16|371.29
4624|118|30.86
4625|117|46.62
4626|0|10.58
4627|9|18.12
4628|13|2.64
4629|68|14.51
4630|0|11.79
4631|0|4.69
4632|0|68.67
4633|0|11.18
4634|0|5.63
4635|0|2.72
4636|0|25.72
4637|0|6.98
4638|9|1.97
4639|154|2.92
4640|30|1.31
4641|2|11.59
4642|1|18.09
4643|21|75.63
4644|1|10.56
4645|1|8.24
4646|3|2.44
4647|0|33.53
4648|2|1.95
4649|3|7.06
4650|0|13.32
4651|1|4.29
4652|1|7.96
4653|5|2.37
4654|252|2.17
4655|1|82.37
4656|113|1.4
4657|2|1.36
4658|2|32.69
4659|41|9.78
4660|10|6.53
4661|102|36.78
4662|131|3.54
4663|2|25.16
4664|2|3.73
4665|0|5.34
4666|46|1.99
4667|1|3.71
4668|7|16.86
4669|0|20.69
4670|42|7.34
4671|3|23.43
4672|9|21.45
4673|2|5.17
4674|1|12.51
4675|8|1.35
4676|7|2.72
4677|38|5.8
4678|10|4.54
4679|18|1.03
4680|12|3.89
4681|1|62.97
4682|0|40.16
4683|25|14.31
4684|100|2.0
4685|1|1.58
4686|8|13.98
4687|0|1.88
4688|0|8.54
4689|0|156.34
4690|0|62.49
4691|0|181.93
4692|1|106.42
4693|0|3831.31
4694|4|12.17
4695|9|70.34
4696|2|18.53
4697|95|4.87
4698|0|207.62
4699|4|180.61
4700|46|767.82
4701|0|2.52
4702|0|178.82
4703|0|92.59
4704|0|126.6
4705|0|64.19
4706|6|45.93
4707|6|4.81
4708|2058|17.7
4709|1013|39.37
4710|991|12.76
4711|48|6.22
4712|1|2190.31
4713|896|9.44
4714|1|8.45
4715|2|2329.74
4716|0|211.95
4717|161|4.44
4718|169|8.12
4719|0|1901.88
4720|396|29.9
4721|313|6.24
4722|2|47.06
4723|2|2.52
4724|42|262.54
4725|0|8.48
4726|0|60.06
4727|0|211.45
4728|0|49.77
4729|0|121.46
4730|0|38.16
4731|0|94.59
4732|0|57.49
4733|0|106.16
4734|1|100.65
4735|0|46.05
4736|0|93.34
4737|0|57.24
4738|0|60.82
4739|0|11.67
4740|1|116.95
4741|0|537.45
4742|0|42.79
4743|0|122.89
4744|0|25.19
4745|0|5.0
4746|0|9.7
4747|0|21.58
4748|0|112.4
4749|1|11.43
4750|1|9.43
4751|0|86.4
4752|2|53.13
4753|0|41.93
4754|0|65.9
4755|0|41.53
4756|1|12.71
4757|0|80.14
4758|0|38.61
4759|0|132.31
